cntr	ra	dec
3024084901351052394	307.9637681	-84.053141
2880084901351060894	281.6808669	-84.0531401
3313084901351053634	332.3024035	-84.0528166
1008084901351055883	102.0002731	-84.049642
1440084901351055168	147.1751549	-84.0496415
2592084901351061309	255.4898553	-84.0496411
1872084901351061187	184.5202071	-84.0496399
1872084901351051845	192.1108908	-84.0492842
1440084901351061979	137.8328894	-84.0481316
3168084901351055079	320.7865907	-84.0481293
864084901351056840	85.3564685	-84.0481269
720084901351050037	77.5333864	-84.0481269
1741083301351008151	172.1359686	-84.0477912
288084901351057041	28.6255922	-84.0468645
3024084901351060429	296.6809426	-84.0468636
2304084901351053778	237.1044407	-84.0468628
1161083301351008961	114.5793759	-84.0468627
3483083301351007143	347.889972	-84.0465281
2016084901351054158	201.2808354	-84.0459233
1161083301351005694	115.8705186	-84.0459225
1161083301351006490	115.8333717	-84.0459215
720084901351052357	74.166733	-84.045921
1440084901351058190	144.1166176	-84.0456298
580083301351003828	59.8595748	-84.0431632
1872084901351062667	182.217316	-84.0431601
1440084901351061863	137.4028798	-84.0431597
432084901351061087	40.9564129	-84.0431591
1741083301351005098	174.5123144	-84.0428457
1872084901351063984	180.0352852	-84.0422065
696083301351005092	69.3023255	-84.0422038
1277083301351004098	129.3883626	-84.0422031
2554083301351007586	256.5168583	-84.0422021
1296084901351050277	135.0975721	-84.0418825
3024084901351050795	307.1637599	-84.0397333
83301351006158	1.2825138	-84.0397323
116083301351002955	15.9245518	-84.0397311
2322083301351003164	234.2409816	-84.0397311
1045083301351009514	100.5918914	-84.0394343
3483083301351007808	346.3968802	-84.0352839
3251083301351008404	322.0524224	-84.0352803
3135083301351006566	314.9296387	-84.0352787
1393083301351005009	141.7450185	-84.0352786
432084901351062580	36.672514	-84.0349579
1741083301351003621	176.9604814	-84.0327417
1741083301351008273	172.5136744	-84.0327415
348083301351009364	30.3444148	-84.0327405
1625083301351006170	162.74595	-84.03274
2438083301351008222	240.2991195	-84.032418
3367083301351002678	340.1826664	-84.0317697
1393083301351004532	140.9267412	-84.031767
1974083301351006408	196.4546458	-84.0317666
2736084901351061643	266.5918479	-84.0317665
2206083301351005291	221.3338808	-84.0314453
1393083301351005337	138.2655159	-84.023518
2787083301351009096	276.3298852	-84.0235177
3367083301351003930	339.0797673	-84.0235132
2903083301351008438	287.4696596	-84.0235114
2554083301351001636	260.2213847	-84.023206
3135083301351000395	318.5182842	-84.0157378
348083301351008315	30.5939592	-84.015737
929083301351009751	90.1911925	-84.0157363
464083301351007818	44.8834294	-84.0157351
1509083301351004119	155.3537831	-84.0154516
1858083301351004574	189.3938859	-84.013258
83301351010726	355.0488472	-84.0132536
2787083301351009065	275.1311584	-84.0132534
1161083301351009936	114.5585954	-84.0132527
1625083301351006571	162.4449911	-84.0129389
1509083301351007395	148.3904178	-84.0114138
2554083301351005262	255.1014262	-84.0114124
3367083301351009122	333.8743178	-84.0114118
1625083301351003116	167.0757669	-84.0114109
1277083301351006877	128.1879867	-84.0111035
1277083301351008083	125.3024883	-84.007905
1045083301351009629	100.5358939	-84.0079041
812083301351000167	86.4059843	-84.0079037
2787083301351000011	283.2897504	-84.0079034
3019083301351011159	296.245378	-84.0076054
3135083301351005671	312.6283152	-84.0066087
812083301351007471	77.7712978	-84.0066055
1858083301351005877	184.9969153	-84.0066055
929083301351012345	87.410728	-84.006604
812083301351009354	78.5770877	-84.0063068
3251083301351001202	330.8425879	-84.0056606
3251083301351005184	323.9742367	-84.00566
812083301351003591	83.8816336	-84.0056585
2438083301351004285	246.193529	-84.0056584
1625083301351004306	166.7179501	-84.0053234
2206083301351001220	226.3989309	-84.0044523
812083301351007787	78.8019383	-84.0044519
232083301351003856	24.9890378	-84.0044517
2090083301351000353	214.3744973	-84.0044514
2903083301351003260	293.5582974	-84.0041274
2671083301351006773	266.5878369	-83.9992937
2554083301351001267	260.4039838	-83.9992923
3135083301351007548	311.1118333	-83.9992923
2903083301351008626	287.7369775	-83.9992913
2671083301351009498	264.1664653	-83.9989863
2903083301351003849	292.0523593	-83.9979847
2090083301351006033	208.5290516	-83.9979843
1393083301351009381	135.6008733	-83.9979787
580083301351000700	63.2734102	-83.9979769
3019083301351005220	302.8908545	-83.997654
1509083301351006953	150.5208675	-83.9945497
1393083301351009752	135.4312184	-83.9945494
2554083301351006480	254.8885253	-83.9945488
348083301351006351	34.7690343	-83.9945487
1741083301351011160	168.4972166	-83.9941922
1858083301351005795	184.879138	-83.9892013
1045083301351000387	110.1190484	-83.9891998
464083301351007936	42.4341289	-83.9891975
1858083301351011402	180.8753586	-83.9891937
1509083301351004103	154.3608084	-83.9888966
2090083301351001389	214.5806395	-83.9872794
2090083301351008689	204.5545318	-83.9872788
1393083301351005499	140.2953833	-83.9872779
1393083301351006733	139.6749659	-83.9872768
1974083301351011173	191.7078197	-83.986942
116083301351008415	9.7822083	-83.9835822
580083301351004558	61.6812351	-83.9835802
812083301351012216	76.3212648	-83.9835801
580083301351010400	53.1287218	-83.9835799
464083301351008479	42.81723	-83.9832456
1974083301351006533	198.1573224	-83.9794218
1161083301351006169	116.3846	-83.9794201
3367083301351003864	339.4405471	-83.9794198
2090083301351003998	212.6592798	-83.9794191
1393083301351006582	140.0436143	-83.9791219
2206083301351003592	222.1789124	-83.9775324
3483083301351003702	350.1248463	-83.9775317
3483083301351004615	351.4146238	-83.977531
2206083301351003531	222.8423032	-83.9775298
1625083301351009683	157.3481739	-83.9772427
580083301351005130	58.2169224	-83.9709017
1045083301351005620	103.246413	-83.9709011
1974083301351000842	202.1055117	-83.9709009
3135083301351004753	317.7859955	-83.9709002
3135083301351004009	316.2527311	-83.9706082
83301351003605	2.797217	-83.9677514
3483083301351008226	345.509137	-83.9677513
2787083301351002738	281.2995139	-83.9677479
3483083301351003230	350.4983123	-83.9677478
1625083301351008061	158.9424663	-83.9674293
812083301351006688	81.7667692	-83.9661845
2206083301351005784	219.737476	-83.9661839
464083301351003273	49.6163777	-83.9661838
1625083301351006082	162.3119973	-83.9661826
1625083301351008665	158.2134893	-83.9658548
3251083301351007975	323.6417382	-83.9639636
3367083301351006251	338.1749444	-83.9639631
1974083301351005476	198.2248523	-83.9639629
1393083301351006347	140.4869172	-83.9639604
1741083301351006211	175.0731218	-83.96369
3483083301351008387	344.5980479	-83.9633695
232083301351003034	25.2807091	-83.9633676
2903083301351002855	292.2060064	-83.9633611
1741083301351012185	169.4793343	-83.9633598
812083301351005629	81.1113701	-83.9630277
3483083301351003274	351.0191455	-83.9610979
3135083301351001407	318.790683	-83.961097
83301351006212	359.5573193	-83.9610962
1161083301351007081	116.0640319	-83.9610949
1045083301351006593	103.4904358	-83.9607767
929083301351001266	98.4959976	-83.9607764
1393083301351005161	140.1916318	-83.9607753
464083301351008099	44.7479899	-83.9607747
2554083301351005766	254.8275585	-83.9607733
2206083301351005468	221.3665048	-83.9604366
2438083301351000104	249.4174642	-83.960434
812083301351010816	76.1610266	-83.960432
464083301351002895	49.5803972	-83.9604281
2090083301351004080	211.8877761	-83.9604277
1741083301351005540	173.6242088	-83.9601119
2322083301351012438	226.8165783	-83.9547677
929083301351006786	93.6649327	-83.9547666
2322083301351011596	226.9406447	-83.9547656
83301351005298	359.940253	-83.9547634
348083301351006197	35.3379993	-83.9544385
2090083301351001136	214.573286	-83.9541405
232083301351005963	23.0193684	-83.9541383
3367083301351007779	335.1030346	-83.9541383
2438083301351000977	249.1806589	-83.9541382
2903083301351004551	292.2281871	-83.9538326
2206083301351002004	226.2766275	-83.9500376
2554083301351008524	253.6955945	-83.9500348
812083301351006037	80.8895344	-83.9500345
580083301351007950	55.6697598	-83.9500336
2322083301351009870	230.0277855	-83.9497293
812083301351009202	79.1863277	-83.9475123
1974083301351008476	194.74675	-83.9475112
2322083301351000640	237.296485	-83.9475068
3367083301351006399	337.7324127	-83.9475064
348083301351004371	36.7232952	-83.9471942
116083301351005061	13.8493548	-83.9456914
2206083301351008817	219.085164	-83.9456898
1161083301351008753	113.3033272	-83.9456894
1277083301351001207	133.1741811	-83.9456886
2090083301351010346	204.6038644	-83.9453507
3483083301351009240	345.218974	-83.9453505
2787083301351008217	275.7411635	-83.945349
348083301351007165	35.0420783	-83.9453478
232083301351008235	19.4614273	-83.9453475
1741083301351007939	172.4301033	-83.9450412
2090083301351006488	210.3964822	-83.9434917
2787083301351011908	273.4909235	-83.9434917
2671083301351011248	262.4599723	-83.9434901
83301351008537	355.6782484	-83.943489
3135083301351004976	314.3156004	-83.9432071
1277083301351008757	124.5921493	-83.9422447
3367083301351005728	336.2847745	-83.9422447
1161083301351003465	118.1416126	-83.9422436
2322083301351002756	234.9484839	-83.9422402
580083301351003805	61.5686054	-83.9419308
3251083301351004540	328.0196346	-83.9399993
1509083301351010002	145.6767011	-83.9399986
1277083301351012131	122.2584467	-83.9399965
348083301351000246	39.8783479	-83.9399963
3251083301351008965	322.5247008	-83.9397049
1858083301351001438	190.6798793	-83.9397023
1277083301351005300	127.999638	-83.9397018
580083301351010667	53.3323626	-83.9397004
1045083301351004449	107.2957745	-83.9396984
2671083301351011570	261.7738804	-83.9394105
2206083301351000114	226.2880942	-83.9391063
1045083301351007962	102.3478078	-83.9391056
1741083301351008484	172.0781789	-83.9391043
2671083301351001031	271.857621	-83.9391042
2206083301351011444	214.8904763	-83.9388
464083301351001296	51.5811575	-83.9357005
1277083301351009934	123.767207	-83.9356981
1393083301351008842	136.6943977	-83.9356977
1741083301351001685	178.9413218	-83.9356976
1974083301351010472	191.7380188	-83.9354194
1277083301351009146	125.5037708	-83.9332092
3019083301351002776	304.7084823	-83.9332092
2903083301351008723	286.5605064	-83.9332078
1161083301351003344	117.9525305	-83.9332066
929083301351004324	95.8415301	-83.9328723
1741083301351005751	174.5701847	-83.9325557
3019083301351009171	300.3553131	-83.9325544
2787083301351004176	281.1172437	-83.9325542
1858083301351011844	180.8035052	-83.9325538
1161083301351008242	114.2194906	-83.9322806
812083301351008711	77.070913	-83.9304246
3367083301351003371	341.1831061	-83.9304237
116083301351008655	8.5487616	-83.9304236
116083301351002651	14.1025482	-83.930423
2554083301351009326	252.0837815	-83.9301582
929083301351004366	94.9221668	-83.930158
3483083301351009599	343.0468322	-83.930158
580083301351001741	63.3237254	-83.930155
464083301351011496	41.5310893	-83.9301517
3019083301351006065	302.1416947	-83.9298473
2554083301351003083	258.0999194	-83.9288964
464083301351003149	50.7782095	-83.9288931
3367083301351007003	338.2449095	-83.9288917
2554083301351003205	258.0351293	-83.9288914
1393083301351005498	137.8971782	-83.9285689
812083301351007120	81.4683603	-83.9280056
3019083301351003136	303.9911475	-83.9280039
2322083301351006054	230.815282	-83.928001
929083301351005377	94.3032349	-83.9280003
232083301351004869	24.3822873	-83.9276551
1393083301351003189	143.4563136	-83.925264
929083301351009230	89.186689	-83.9252612
1393083301351008810	136.3065154	-83.9252607
1858083301351001336	192.1294488	-83.9252597
1625083301351000025	167.5034021	-83.92495
2438083301351006166	243.366685	-83.9230427
83301351002936	3.134224	-83.9230413
1741083301351003474	177.0949272	-83.9230411
1741083301351008427	169.8354976	-83.9230402
3135083301351008393	310.3101013	-83.922736
232083301351009813	19.7147957	-83.9224342
83301351000584	4.9191687	-83.9224319
3251083301351005251	324.655076	-83.9224294
3483083301351000789	354.1645501	-83.9224289
2322083301351005531	231.3401818	-83.9221322
83301351004547	2.5159072	-83.919644
464083301351005523	47.277481	-83.9196439
3251083301351001410	329.6480214	-83.919643
2090083301351003738	211.3767568	-83.9196424
348083301351008786	31.1449035	-83.9193263
1858083301351002757	189.9373228	-83.9187166
929083301351007404	93.2435034	-83.9187164
3135083301351004046	315.0958279	-83.9187152
464083301351004249	49.9543547	-83.9187146
1277083301351001445	132.6797546	-83.9184122
696083301351007321	70.6112426	-83.9184109
2787083301351008137	276.3039787	-83.9184097
3483083301351006854	348.209667	-83.9184057
3483083301351001342	353.1128152	-83.9184051
1277083301351002876	130.7532251	-83.9181136
2903083301351011044	285.4547906	-83.918113
116083301351004338	15.2526762	-83.9181115
232083301351004993	23.7826676	-83.91811
464083301351008602	42.1947193	-83.9181092
812083301351006169	82.5503489	-83.917837
1161083301351005877	117.1842805	-83.9178356
1393083301351000765	143.947252	-83.9178355
1161083301351005952	115.0279496	-83.9178351
116083301351002969	15.9176396	-83.9178347
3019083301351007454	299.2296941	-83.9175192
232083301351003036	26.3294924	-83.9168697
1741083301351004195	176.0647451	-83.9168684
1974083301351002953	200.149167	-83.9168663
116083301351003784	14.2229656	-83.9168661
2206083301351003618	224.4444194	-83.9165622
3019083301351003393	305.9305663	-83.9165616
2322083301351003766	233.9893373	-83.9165615
3019083301351008829	298.5134117	-83.9165609
1625083301351005902	163.3500076	-83.9165606
1393083301351002879	143.7561123	-83.9162908
1161083301351008228	112.766571	-83.9159496
3135083301351004475	317.6911499	-83.9159486
1277083301351006407	128.2398038	-83.9159484
1393083301351009671	136.53124	-83.9159483
1858083301351002588	188.9771845	-83.915638
1161083301351006925	115.0924035	-83.9156359
1625083301351000501	167.8811572	-83.9156355
348083301351011543	30.2249559	-83.9156352
3483083301351004324	350.4690518	-83.9156351
1625083301351005690	163.104372	-83.9152957
3367083301351007881	335.2110081	-83.9120908
1161083301351007336	115.3500779	-83.9120896
580083301351005515	57.1223306	-83.9120883
348083301351012148	29.7870732	-83.9120881
3367083301351006328	337.3120416	-83.9117709
2090083301351006923	208.6527737	-83.9111266
2787083301351010892	273.4975865	-83.9111245
3019083301351007330	299.1424457	-83.9111225
1277083301351005693	127.79726	-83.9111224
3367083301351005943	338.2208212	-83.9108096
1974083301351001625	202.5774591	-83.9102166
1741083301351009030	170.2985995	-83.9102145
1393083301351005491	138.0706467	-83.9102123
1858083301351002100	191.2502956	-83.9102123
1045083301351008630	102.7242751	-83.9098922
1741083301351009310	170.903783	-83.9054599
1509083301351010575	145.4014094	-83.9054598
83301351007993	357.8189803	-83.9054576
3019083301351008945	298.176762	-83.9054532
812083301351007856	77.7579449	-83.9051525
1045083301351006384	104.8287466	-83.9017185
2322083301351005184	234.1203161	-83.9017184
812083301351007395	79.540713	-83.9017161
2322083301351006113	230.9429397	-83.9017148
812083301351000293	87.0369169	-83.9013896
2090083301351003241	212.817073	-83.9013896
1393083301351001312	144.2579182	-83.901385
1974083301351011853	191.7772241	-83.9013845
2322083301351007232	232.4370044	-83.9013836
1858083301351006270	184.6409592	-83.9010614
1045083301351009382	102.497629	-83.8991341
1625083301351005378	162.9398948	-83.8991338
812083301351007374	79.0069705	-83.8991335
3019083301351010490	296.8254859	-83.8991298
116083301351003088	13.6045477	-83.8988238
1625083301351005533	163.2681685	-83.8988236
2090083301351003773	212.7575993	-83.8988227
83301351005520	0.2287792	-83.898821
1161083301351005271	116.1933494	-83.89882
116083301351012233	4.7250684	-83.8984939
